id,created_at,variant_id,path,bot_name,user_agent,method,status,latency_ms,meta
450,2026-03-31 15:25:00.740723+00,aria,/test-aria,ByteDance,Bytespider,HEAD,200,1,{}
451,2026-03-31 15:25:01.051967+00,aria,/test-aria,ByteDance,TikTokSpider,HEAD,200,1,{}
452,2026-03-31 15:25:01.369555+00,aria,/test-aria,Manus,Manus-User,HEAD,200,1,{}
453,2026-03-31 15:25:01.743847+00,aria,/test-aria,Amazon,Amazonbot,HEAD,200,1,{}
454,2026-03-31 15:25:02.335099+00,noscript,/test-noscript,ChatGPT,GPTBot,HEAD,200,2,{}
455,2026-03-31 15:25:02.648735+00,noscript,/test-noscript,ChatGPT,ChatGPT-User,HEAD,200,1,{}
456,2026-03-31 15:25:02.954081+00,noscript,/test-noscript,ChatGPT,OAI-SearchBot,HEAD,200,1,{}
457,2026-03-31 15:25:03.305816+00,noscript,/test-noscript,ChatGPT,ChatGPT Agent,HEAD,200,1,{}
458,2026-03-31 15:25:03.635615+00,noscript,/test-noscript,Claude,ClaudeBot,HEAD,200,0,{}
459,2026-03-31 15:25:03.939422+00,noscript,/test-noscript,Claude,Claude-Web,HEAD,200,1,{}
460,2026-03-31 15:25:04.242398+00,noscript,/test-noscript,Claude,Claude-User,HEAD,200,2,{}
461,2026-03-31 15:25:04.664568+00,noscript,/test-noscript,Claude,Claude-SearchBot,HEAD,200,1,{}
462,2026-03-31 15:25:05.081749+00,noscript,/test-noscript,Claude,anthropic-ai,HEAD,200,1,{}
463,2026-03-31 15:25:05.453588+00,noscript,/test-noscript,Gemini,Google-Extended,HEAD,200,1,{}
464,2026-03-31 15:25:05.763071+00,noscript,/test-noscript,Gemini,Gemini-Deep-Research,HEAD,200,1,{}
465,2026-03-31 15:25:06.056701+00,noscript,/test-noscript,Gemini,Google-NotebookLM,HEAD,200,2,{}
466,2026-03-31 15:25:06.36873+00,noscript,/test-noscript,Gemini,NotebookLM,HEAD,200,1,{}
467,2026-03-31 15:25:06.653665+00,noscript,/test-noscript,Gemini,GoogleAgent-Mariner,HEAD,200,1,{}
468,2026-03-31 15:25:06.962872+00,noscript,/test-noscript,Perplexity,PerplexityBot,HEAD,200,1,{}
469,2026-03-31 15:25:07.254445+00,noscript,/test-noscript,Perplexity,Perplexity-User,HEAD,200,1,{}
470,2026-03-31 15:25:07.564158+00,noscript,/test-noscript,CommonCrawl,CCBot,HEAD,200,1,{}
471,2026-03-31 15:25:07.894271+00,noscript,/test-noscript,Applebot,Applebot,HEAD,200,1,{}
472,2026-03-31 15:25:08.191247+00,noscript,/test-noscript,Applebot,Applebot-Extended,HEAD,200,1,{}
473,2026-03-31 15:25:08.532273+00,noscript,/test-noscript,Meta,meta-externalagent,HEAD,200,1,{}
474,2026-03-31 15:25:08.813388+00,noscript,/test-noscript,Meta,Meta-ExternalAgent,HEAD,200,1,{}
475,2026-03-31 15:25:09.097963+00,noscript,/test-noscript,Meta,meta-externalfetcher,HEAD,200,1,{}
476,2026-03-31 15:25:09.401959+00,noscript,/test-noscript,Meta,meta-webindexer,HEAD,200,1,{}
477,2026-03-31 15:25:09.700095+00,noscript,/test-noscript,DeepSeek,DeepSeekBot,HEAD,200,1,{}
478,2026-03-31 15:25:10.013222+00,noscript,/test-noscript,Mistral,MistralAI-User,HEAD,200,1,{}
479,2026-03-31 15:25:10.312189+00,noscript,/test-noscript,DuckDuckGo,DuckAssistBot,HEAD,200,1,{}
480,2026-03-31 15:25:10.617808+00,noscript,/test-noscript,Brave,Bravebot,HEAD,200,1,{}
481,2026-03-31 15:25:10.926823+00,noscript,/test-noscript,You,YouBot,HEAD,200,1,{}
482,2026-03-31 15:25:11.218531+00,noscript,/test-noscript,Cohere,cohere-ai,HEAD,200,1,{}
483,2026-03-31 15:25:11.533452+00,noscript,/test-noscript,ByteDance,Bytespider,HEAD,200,1,{}
484,2026-03-31 15:25:11.832363+00,noscript,/test-noscript,ByteDance,TikTokSpider,HEAD,200,1,{}
485,2026-03-31 15:25:12.14103+00,noscript,/test-noscript,Manus,Manus-User,HEAD,200,0,{}
486,2026-03-31 15:25:12.460451+00,noscript,/test-noscript,Amazon,Amazonbot,HEAD,200,1,{}
487,2026-03-31 15:25:13.394249+00,dsd,/test-dsd,ChatGPT,GPTBot,HEAD,200,33,{}
488,2026-03-31 15:25:13.92067+00,dsd,/test-dsd,ChatGPT,ChatGPT-User,HEAD,200,4,{}
489,2026-03-31 15:25:14.916808+00,dsd,/test-dsd,ChatGPT,OAI-SearchBot,HEAD,200,50,{}
490,2026-03-31 15:25:15.415768+00,dsd,/test-dsd,ChatGPT,ChatGPT Agent,HEAD,200,4,{}
491,2026-03-31 15:25:15.715104+00,dsd,/test-dsd,Claude,ClaudeBot,HEAD,200,3,{}
492,2026-03-31 15:25:16.028481+00,dsd,/test-dsd,Claude,Claude-Web,HEAD,200,4,{}
493,2026-03-31 15:25:16.537422+00,dsd,/test-dsd,Claude,Claude-User,HEAD,200,5,{}
494,2026-03-31 15:25:16.867143+00,dsd,/test-dsd,Claude,Claude-SearchBot,HEAD,200,5,{}
495,2026-03-31 15:25:17.185424+00,dsd,/test-dsd,Claude,anthropic-ai,HEAD,200,4,{}
496,2026-03-31 15:25:17.489733+00,dsd,/test-dsd,Gemini,Google-Extended,HEAD,200,3,{}
497,2026-03-31 15:25:17.843932+00,dsd,/test-dsd,Gemini,Gemini-Deep-Research,HEAD,200,12,{}
498,2026-03-31 15:25:18.341771+00,dsd,/test-dsd,Gemini,Google-NotebookLM,HEAD,200,3,{}
499,2026-03-31 15:25:18.667213+00,dsd,/test-dsd,Gemini,NotebookLM,HEAD,200,10,{}
500,2026-03-31 15:25:18.958734+00,dsd,/test-dsd,Gemini,GoogleAgent-Mariner,HEAD,200,4,{}
501,2026-03-31 15:25:19.266403+00,dsd,/test-dsd,Perplexity,PerplexityBot,HEAD,200,3,{}
502,2026-03-31 15:25:19.586193+00,dsd,/test-dsd,Perplexity,Perplexity-User,HEAD,200,4,{}
503,2026-03-31 15:25:20.078891+00,dsd,/test-dsd,CommonCrawl,CCBot,HEAD,200,4,{}
504,2026-03-31 15:25:20.401067+00,dsd,/test-dsd,Applebot,Applebot,HEAD,200,4,{}
505,2026-03-31 15:25:20.732069+00,dsd,/test-dsd,Applebot,Applebot-Extended,HEAD,200,5,{}
506,2026-03-31 15:25:21.046164+00,dsd,/test-dsd,Meta,meta-externalagent,HEAD,200,12,{}
507,2026-03-31 15:25:21.359245+00,dsd,/test-dsd,Meta,Meta-ExternalAgent,HEAD,200,3,{}
508,2026-03-31 15:25:21.681825+00,dsd,/test-dsd,Meta,meta-externalfetcher,HEAD,200,11,{}
509,2026-03-31 15:25:22.008463+00,dsd,/test-dsd,Meta,meta-webindexer,HEAD,200,4,{}
510,2026-03-31 15:25:22.371046+00,dsd,/test-dsd,DeepSeek,DeepSeekBot,HEAD,200,4,{}
511,2026-03-31 15:25:22.695763+00,dsd,/test-dsd,Mistral,MistralAI-User,HEAD,200,2,{}
512,2026-03-31 15:25:23.033221+00,dsd,/test-dsd,DuckDuckGo,DuckAssistBot,HEAD,200,3,{}
513,2026-03-31 15:25:23.365447+00,dsd,/test-dsd,Brave,Bravebot,HEAD,200,2,{}
514,2026-03-31 15:25:23.689256+00,dsd,/test-dsd,You,YouBot,HEAD,200,2,{}
515,2026-03-31 15:25:23.995599+00,dsd,/test-dsd,Cohere,cohere-ai,HEAD,200,2,{}
516,2026-03-31 15:25:24.349955+00,dsd,/test-dsd,ByteDance,Bytespider,HEAD,200,2,{}
517,2026-03-31 15:25:24.710797+00,dsd,/test-dsd,ByteDance,TikTokSpider,HEAD,200,4,{}
518,2026-03-31 15:25:25.007427+00,dsd,/test-dsd,Manus,Manus-User,HEAD,200,3,{}
519,2026-03-31 15:25:25.334837+00,dsd,/test-dsd,Amazon,Amazonbot,HEAD,200,6,{}
520,2026-03-31 15:25:25.836787+00,microdata,/test-microdata,ChatGPT,GPTBot,HEAD,200,2,{}
521,2026-03-31 15:25:26.155964+00,microdata,/test-microdata,ChatGPT,ChatGPT-User,HEAD,200,1,{}
522,2026-03-31 15:25:26.484996+00,microdata,/test-microdata,ChatGPT,OAI-SearchBot,HEAD,200,2,{}
523,2026-03-31 15:25:26.807055+00,microdata,/test-microdata,ChatGPT,ChatGPT Agent,HEAD,200,1,{}
524,2026-03-31 15:25:27.13022+00,microdata,/test-microdata,Claude,ClaudeBot,HEAD,200,1,{}
525,2026-03-31 15:25:27.459578+00,microdata,/test-microdata,Claude,Claude-Web,HEAD,200,1,{}
526,2026-03-31 15:25:27.783828+00,microdata,/test-microdata,Claude,Claude-User,HEAD,200,1,{}
527,2026-03-31 15:25:28.088811+00,microdata,/test-microdata,Claude,Claude-SearchBot,HEAD,200,2,{}
528,2026-03-31 15:25:28.40144+00,microdata,/test-microdata,Claude,anthropic-ai,HEAD,200,2,{}
529,2026-03-31 15:25:28.703507+00,microdata,/test-microdata,Gemini,Google-Extended,HEAD,200,1,{}
530,2026-03-31 15:25:29.000951+00,microdata,/test-microdata,Gemini,Gemini-Deep-Research,HEAD,200,1,{}
531,2026-03-31 15:25:29.326493+00,microdata,/test-microdata,Gemini,Google-NotebookLM,HEAD,200,2,{}
532,2026-03-31 15:25:29.630622+00,microdata,/test-microdata,Gemini,NotebookLM,HEAD,200,1,{}
533,2026-03-31 15:25:29.991226+00,microdata,/test-microdata,Gemini,GoogleAgent-Mariner,HEAD,200,3,{}
534,2026-03-31 15:25:30.320367+00,microdata,/test-microdata,Perplexity,PerplexityBot,HEAD,200,0,{}
535,2026-03-31 15:25:30.623266+00,microdata,/test-microdata,Perplexity,Perplexity-User,HEAD,200,1,{}
536,2026-03-31 15:25:30.937286+00,microdata,/test-microdata,CommonCrawl,CCBot,HEAD,200,1,{}
537,2026-03-31 15:25:31.271624+00,microdata,/test-microdata,Applebot,Applebot,HEAD,200,1,{}
538,2026-03-31 15:25:31.58046+00,microdata,/test-microdata,Applebot,Applebot-Extended,HEAD,200,1,{}
539,2026-03-31 15:25:31.908362+00,microdata,/test-microdata,Meta,meta-externalagent,HEAD,200,1,{}
540,2026-03-31 15:25:32.209214+00,microdata,/test-microdata,Meta,Meta-ExternalAgent,HEAD,200,1,{}
541,2026-03-31 15:25:32.518465+00,microdata,/test-microdata,Meta,meta-externalfetcher,HEAD,200,1,{}
542,2026-03-31 15:25:32.82432+00,microdata,/test-microdata,Meta,meta-webindexer,HEAD,200,1,{}
543,2026-03-31 15:25:33.441097+00,microdata,/test-microdata,DeepSeek,DeepSeekBot,HEAD,200,12,{}
544,2026-03-31 15:25:33.867123+00,microdata,/test-microdata,Mistral,MistralAI-User,HEAD,200,1,{}
545,2026-03-31 15:25:34.44684+00,microdata,/test-microdata,DuckDuckGo,DuckAssistBot,HEAD,200,2,{}
546,2026-03-31 15:25:34.876086+00,microdata,/test-microdata,Brave,Bravebot,HEAD,200,1,{}
547,2026-03-31 15:25:35.275879+00,microdata,/test-microdata,You,YouBot,HEAD,200,2,{}
548,2026-03-31 15:25:35.782399+00,microdata,/test-microdata,Cohere,cohere-ai,HEAD,200,2,{}
549,2026-03-31 15:25:36.105237+00,microdata,/test-microdata,ByteDance,Bytespider,HEAD,200,1,{}
550,2026-03-31 15:25:36.4115+00,microdata,/test-microdata,ByteDance,TikTokSpider,HEAD,200,1,{}
551,2026-03-31 15:25:36.913073+00,microdata,/test-microdata,Manus,Manus-User,HEAD,200,1,{}
552,2026-03-31 15:25:37.421351+00,microdata,/test-microdata,Amazon,Amazonbot,HEAD,200,0,{}
553,2026-03-31 15:25:38.194856+00,combined,/combined,ChatGPT,GPTBot,HEAD,200,45,{}
554,2026-03-31 15:25:38.507931+00,combined,/combined,ChatGPT,ChatGPT-User,HEAD,200,6,{}
555,2026-03-31 15:25:38.813122+00,combined,/combined,ChatGPT,OAI-SearchBot,HEAD,200,5,{}
556,2026-03-31 15:25:39.108867+00,combined,/combined,ChatGPT,ChatGPT Agent,HEAD,200,6,{}
557,2026-03-31 15:25:39.40331+00,combined,/combined,Claude,ClaudeBot,HEAD,200,5,{}
558,2026-03-31 15:25:39.710576+00,combined,/combined,Claude,Claude-Web,HEAD,200,4,{}
559,2026-03-31 15:25:40.008443+00,combined,/combined,Claude,Claude-User,HEAD,200,3,{}
560,2026-03-31 15:25:40.372746+00,combined,/combined,Claude,Claude-SearchBot,HEAD,200,3,{}
561,2026-03-31 15:25:40.679206+00,combined,/combined,Claude,anthropic-ai,HEAD,200,4,{}
562,2026-03-31 15:25:40.981304+00,combined,/combined,Gemini,Google-Extended,HEAD,200,4,{}
563,2026-03-31 15:25:41.26658+00,combined,/combined,Gemini,Gemini-Deep-Research,HEAD,200,3,{}
564,2026-03-31 15:25:41.552285+00,combined,/combined,Gemini,Google-NotebookLM,HEAD,200,3,{}
565,2026-03-31 15:25:41.848128+00,combined,/combined,Gemini,NotebookLM,HEAD,200,3,{}
566,2026-03-31 15:25:42.148512+00,combined,/combined,Gemini,GoogleAgent-Mariner,HEAD,200,3,{}
567,2026-03-31 15:25:42.44911+00,combined,/combined,Perplexity,PerplexityBot,HEAD,200,3,{}
568,2026-03-31 15:25:42.74124+00,combined,/combined,Perplexity,Perplexity-User,HEAD,200,3,{}
569,2026-03-31 15:25:43.056688+00,combined,/combined,CommonCrawl,CCBot,HEAD,200,2,{}
570,2026-03-31 15:25:43.363445+00,combined,/combined,Applebot,Applebot,HEAD,200,3,{}
571,2026-03-31 15:25:43.676419+00,combined,/combined,Applebot,Applebot-Extended,HEAD,200,3,{}
572,2026-03-31 15:25:43.979787+00,combined,/combined,Meta,meta-externalagent,HEAD,200,3,{}
573,2026-03-31 15:25:44.275608+00,combined,/combined,Meta,Meta-ExternalAgent,HEAD,200,2,{}
574,2026-03-31 15:25:44.585381+00,combined,/combined,Meta,meta-externalfetcher,HEAD,200,4,{}
575,2026-03-31 15:25:44.875746+00,combined,/combined,Meta,meta-webindexer,HEAD,200,4,{}
576,2026-03-31 15:25:45.166117+00,combined,/combined,DeepSeek,DeepSeekBot,HEAD,200,3,{}
577,2026-03-31 15:25:45.462857+00,combined,/combined,Mistral,MistralAI-User,HEAD,200,3,{}
578,2026-03-31 15:25:45.757512+00,combined,/combined,DuckDuckGo,DuckAssistBot,HEAD,200,3,{}
579,2026-03-31 15:25:46.069824+00,combined,/combined,Brave,Bravebot,HEAD,200,2,{}
580,2026-03-31 15:25:46.3647+00,combined,/combined,You,YouBot,HEAD,200,4,{}
581,2026-03-31 15:25:46.699666+00,combined,/combined,Cohere,cohere-ai,HEAD,200,3,{}
582,2026-03-31 15:25:47.003268+00,combined,/combined,ByteDance,Bytespider,HEAD,200,4,{}
583,2026-03-31 15:25:47.319833+00,combined,/combined,ByteDance,TikTokSpider,HEAD,200,4,{}
584,2026-03-31 15:25:47.621615+00,combined,/combined,Manus,Manus-User,HEAD,200,4,{}
585,2026-03-31 15:25:47.948+00,combined,/combined,Amazon,Amazonbot,HEAD,200,5,{}
586,2026-03-31 15:28:40.98468+00,control,/control,ChatGPT,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbot)",GET,200,2,{}
587,2026-03-31 15:28:41.670775+00,control,/control,Claude,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Claude-Web/1.0; +https://anthropic.com)",GET,200,2,{}
588,2026-03-31 15:28:42.382853+00,jsonld,/test-jsonld,ChatGPT,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbot)",GET,200,1,{}
589,2026-03-31 15:28:42.697822+00,jsonld,/test-jsonld,Claude,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Claude-Web/1.0; +https://anthropic.com)",GET,200,2,{}
590,2026-03-31 15:28:43.433297+00,semantic,/test-semantic,ChatGPT,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbot)",GET,200,2,{}
591,2026-03-31 15:28:43.775315+00,semantic,/test-semantic,Claude,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Claude-Web/1.0; +https://anthropic.com)",GET,200,2,{}
592,2026-03-31 15:28:44.922123+00,aria,/test-aria,ChatGPT,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbot)",GET,200,7,{}
593,2026-03-31 15:28:45.441776+00,aria,/test-aria,Claude,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Claude-Web/1.0; +https://anthropic.com)",GET,200,5,{}
594,2026-03-31 15:28:46.158935+00,noscript,/test-noscript,ChatGPT,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbot)",GET,200,2,{}
595,2026-03-31 15:28:46.478382+00,noscript,/test-noscript,Claude,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Claude-Web/1.0; +https://anthropic.com)",GET,200,1,{}
596,2026-03-31 15:28:47.174528+00,dsd,/test-dsd,ChatGPT,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbot)",GET,200,6,{}
597,2026-03-31 15:28:47.585682+00,dsd,/test-dsd,Claude,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Claude-Web/1.0; +https://anthropic.com)",GET,200,4,{}
598,2026-03-31 15:28:48.467325+00,microdata,/test-microdata,ChatGPT,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbot)",GET,200,1,{}
599,2026-03-31 15:28:48.775872+00,microdata,/test-microdata,Claude,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Claude-Web/1.0; +https://anthropic.com)",GET,200,1,{}
600,2026-03-31 15:28:49.523831+00,combined,/combined,ChatGPT,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbot)",GET,200,9,{}
601,2026-03-31 15:28:49.855502+00,combined,/combined,Claude,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Claude-Web/1.0; +https://anthropic.com)",GET,200,3,{}
